date,district_en,district_zh,assignment,source_station_codes,n_stations,n_stations_with_data,n_nonzero_stations,pct_nonzero_stations,rainfall_mm,wet_limit_mm,data_ok,is_rainy,prev_date,prev_rainfall_mm,prev_data_ok,prev_is_rainy,two_day_rainy,refreshed_at_utc
2024-01-09,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-08,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-09,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-08,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-09,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-08,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-09,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-08,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-09,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-08,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-10,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-09,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-11,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-10,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-12,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-11,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-13,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-12,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-14,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,2,0,0.0,0.0,0.2,1,0,2024-01-13,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-15,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,1,0.3333333333333333,0.3333333333333333,0.2,1,1,2024-01-14,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,1,0.5,0.5,0.2,1,1,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-15,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-16,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-15,0.3333333333333333,1,1,0,2026-09-08T08:48:52Z
2024-01-17,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,1,0.5,0.5,0.2,1,1,2024-01-16,0.5,1,1,1,2026-09-08T08:48:52Z
2024-01-17,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-17,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2024-01-16,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-18,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2024-01-17,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-18,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2024-01-17,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-18,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2024-01-17,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-18,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2024-01-17,0.0,1,0,0,2026-09-08T08:48:52Z
2024-01-18,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2024-01-17,0.0,1,0,0,2026-09-08T08:48:52Z
